id,name,price,image_url
267148,DK055 3.5인/3인용 풀커버 오트밀 거위털 패브릭 발수소파(1+1커버증정),945000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158563034821300636.jpg/640/640
49140,신파스텔 초콜렛 좌식의자 6colors,34900,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1528618925564_qNSdte6iU.jpg/640/640
560627,밀로 패브릭소파 4인용 2 colors,1041000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160498883996228995.jpg/640/640
128513,[기간한정] 코니아 3인용 좌식소파 소파베드 2colors,420000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1559269755522_ha3ZpZKb.jpg/640/640
567984,[쿠폰할인] ILANG 아쿠아텍스 3인소파 (양쪽팔걸이형) 2colors_쿠션증정,499000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160524718420788014.jpg/640/640
608510,레인 아쿠아텍스 헤드레스트 3인용 패브릭소파 2colors,539000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161041514812828587.jpg/640/640
291985,쫀득 마약 빈백 특대형,99900,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-158918163673701491.jpg/640/640
360746,데스트라 프리미엄 천연면피 가죽소파 3인용 4colors,999000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159489058825517911.jpg/640/640
474021,오로라 아쿠아텍스 패브릭 4인용 소파 이지클린 3colors,1556000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160508597522056769.jpg/640/640
387027,레스트 좌식 소파베드,159000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159315791739102021.jpg/640/640
401705,트위 패브릭 3인 소파,614000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159419715562239837.jpg/640/640
438134,루카 아쿠아텍스 3인용 소파 4colors,668000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159055859567397880.jpg/640/640
470468,플랫 가죽 소파 2인용_스툴포함,469000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159911337932702868.jpg/640/640
321565,글로우 천연가죽 3인용 소파 3colors (스툴선택),759000,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159039338782455048.jpg/640/640
341695,스카온 구스다운 천연면피가죽 3인용 소파 4colors,659500,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-160929287510781131.jpg/640/640
